Janita Padilla,24,170,66,gymnastics
Dexter Williamson,34,176,89,equestrian
Un Salas,44,177,52,archery
Kasie Garner,48,186,46,weightlifting
Lasonya French,31,196,38,table tennis
Aurore Vaughan,16,156,52,rowing
Breann Pitts,50,157,39,sailing
Royce Aguirre,34,164,84,badminton
Franklyn Elliott,36,197,66,basketball
Rob Cole,46,165,89,volleyball
Tyler Knox,26,182,53,baseball
Robin Bartlett,35,165,70,volleyball
Brad Rosa,19,159,42,football
Wilburn Dale,22,156,72,softball
Lon Johns,46,161,43,sailing
Shaneka Camacho,45,196,70,judo
Raymonde Wong,43,153,90,modern pentathlon
Paul Newton,48,167,80,gymnastics
Jani Humphrey,36,157,65,triathlon
Jose Mcgee,16,170,79,rowing
Terica Rowland,28,182,71,modern pentathlon
Wyatt Massey,38,186,47,fencing
Ellis Randolph,49,193,39,sailing
Malena Nolan,18,174,86,volleyball
Sheilah Solomon,42,174,54,equestrian
Thaddeus Horton,20,193,56,weightlifting
Devin Kim,29,199,77,football
Sam Carpenter,42,176,46,volleyball
Salvatore Stephens,39,198,61,triathlon
David Buckner,23,160,82,weightlifting
Kent Howe,25,165,81,shooting
Hayden Sweeney,28,151,85,boxing
Humberto Whitley,38,192,38,athletics
Wilford Vega,23,171,90,shooting
Dewayne Mclean,26,186,71,softball
Yulanda Richards,50,194,71,rowing
Delta Emerson,18,166,79,table tennis
Trang Garza,20,166,54,fencing
Brant Kelley,46,154,41,sailing
Boyd Guthrie,31,176,62,handball
Jacqulyn Kline,32,161,84,archery
Rolland Vaughan,38,157,64,athletics
Mario Garza,41,180,72,shooting
Margarito Franco,16,188,80,gymnastics
Lucio Leach,35,188,86,canoeing
Dannie Jacobs,44,179,66,basketball
Adrian Henderson,45,184,63,archery
Alysha Gibson,36,185,64,handball
Donald Ray,43,151,40,football
Rueben Kidd,19,188,51,volleyball
Ozella Cunningham,48,195,87,judo
Freddie Blair,17,165,66,handball
Teddy Orr,26,196,51,basketball
Kirby Stein,39,183,61,aquatics
Agueda Wood,45,198,56,weightlifting
Brittanie Tyson,34,179,72,canoeing
David Hunt,21,192,38,badminton
Galen Shepherd,32,177,60,handball
Jacob Walls,42,163,86,handball
Alec Simmons,21,174,46,gymnastics
Fred Blankenship,27,178,67,modern pentathlon
Alexander Ruiz,33,164,55,athletics
Lekisha Morin,21,153,82,handball
Dannie Sexton,28,199,79,volleyball
Renaldo Odom,35,191,49,handball
Mertie Hewitt,32,167,60,weightlifting
Curt Mclaughlin,45,187,42,table tennis
Demetrice Schneider,33,195,78,gymnastics
Lauren Grimes,35,169,42,triathlon
Derrick Roberts,26,191,90,softball
Tabetha Barnett,39,169,48,modern pentathlon
Conrad Gay,19,184,74,weightlifting
Stefany Solomon,48,192,38,canoeing
Reinaldo Montgomery,47,168,43,rowing
Renato Reilly,20,164,82,triathlon
Jerry Tillman,44,173,80,cycling
Jan Lawrence,42,189,72,badminton
Lyle Estes,18,151,54,table tennis
Wally Boyd,44,164,85,triathlon
Theodore Rowland,22,190,73,table tennis
Patricia Avery,44,172,54,rowing
Andrew Benson,21,182,71,baseball
Shizue Noble,40,169,87,volleyball
Miguelina Cunningham,44,193,56,taekwondo
Mitchel Wilkins,48,160,63,shooting
Brandon Campbell,41,172,79,hockey
Jerrold Gonzalez,31,199,45,football
Kimbra Bray,24,187,60,hockey
Michale Jefferson,19,187,83,modern pentathlon
Dayle Patton,23,199,70,handball
Pete Singleton,34,181,74,basketball
Jude Mercado,16,196,68,volleyball
Willodean Pugh,19,174,66,gymnastics
Alita Holland,27,186,67,sailing
Glendora Mills,18,189,50,hockey
Tonette Ford,25,192,73,athletics
Raymundo Harrington,16,189,53,football
Abram Kim,50,164,72,weightlifting
Ying Wilcox,24,190,44,sailing
Rupert Travis,21,183,73,basketball
Dennis Tyson,29,170,86,archery
Ralph Holder,37,192,49,boxing
Ayesha Hooper,19,162,63,modern pentathlon
Jodee Frost,34,180,52,athletics
Cristobal Wilson,28,160,59,cycling
Woodrow Acosta,34,165,68,basketball
Joesph O'neill,50,153,63,aquatics
Hayden Mcclain,38,183,78,softball
Santo Brewer,30,168,43,shooting
Else Mitchell,30,185,50,taekwondo
Garrett Mcfarland,16,198,64,tennis
Elly Price,38,166,54,table tennis
Bari Hodges,35,159,87,equestrian
Celesta Dean,42,181,60,tennis
Josiah Lamb,29,161,65,archery
Margaretta Webb,48,189,73,sailing
Silva Fischer,27,164,90,fencing
Arletta Reeves,41,178,78,gymnastics
Bret Mcdaniel,44,183,57,handball
Deedee Snyder,39,177,51,fencing
Irmgard Bond,48,173,48,sailing
Kenneth Williams,43,198,87,table tennis
Wilfred Forbes,23,175,38,handball
Linh Reynolds,24,172,86,weightlifting
Bruno Benson,33,188,41,tennis
Edgardo Ortega,21,182,57,fencing
Retta Bradshaw,45,152,39,handball
Everette Yang,28,167,40,rowing
Ryann Cruz,32,170,71,fencing
Tuan Franks,39,157,58,football
Elvin May,42,161,76,softball
Kip Garrison,36,163,39,softball
Lance Snider,28,187,47,handball
Arianna Black,30,167,86,aquatics
Abel Hartman,47,177,85,softball
Dominick Sutton,46,171,55,basketball
Vallie Hull,40,182,68,badminton
Leeanna Kane,45,166,45,gymnastics
Garry Dodson,29,156,55,shooting
Edmundo Lindsey,38,158,48,volleyball
Kayce Albert,23,165,50,triathlon
Somer Joyce,25,182,83,modern pentathlon
Codi Owens,34,175,89,triathlon
Lenard Dawson,34,190,39,volleyball
Darin Cobb,23,162,82,modern pentathlon
Archie Koch,20,178,75,cycling
Brandon Mathis,36,167,49,athletics
Allegra Tran,28,179,68,volleyball
Alphonse Richards,33,192,38,judo
Rocky Santos,49,189,85,hockey
Cristobal Gonzalez,42,198,74,sailing
Bobbie Rutledge,33,150,42,equestrian
Cheree Le,44,151,52,archery
Kimberli Wiggins,35,182,40,badminton
Bruce Olsen,46,183,48,table tennis
Delmer Donovan,21,199,69,basketball
Bobby Holmes,50,165,40,tennis
Natosha Moon,41,160,86,sailing
Lurline Schwartz,37,157,60,softball
Sharilyn Miles,28,153,89,weightlifting
King Walsh,16,158,76,sailing
Slyvia Ortiz,43,180,55,fencing
Macie Sheppard,37,150,70,judo
Lourie Montoya,40,170,67,athletics
Trudie Vazquez,34,174,46,canoeing
Tyree Hebert,25,154,83,football
Aide Stephenson,27,153,70,boxing
Cletus Caldwell,48,166,50,fencing
Buffy Booth,41,161,54,shooting
Madlyn Love,23,168,45,equestrian
Kurtis Morris,37,176,61,sailing
Kenisha Terrell,18,174,57,archery
Reuben Fuller,29,167,82,table tennis
Louanne Richardson,21,180,80,handball
Edison Campos,20,196,47,modern pentathlon
Lane Wilkinson,33,160,43,hockey
Patrick Fulton,24,151,56,taekwondo
Garfield Hatfield,22,182,63,aquatics
Shad Bullock,24,151,38,softball
Beata Bentley,32,173,72,cycling
Kurtis Roman,23,155,83,canoeing
Kena Schmidt,20,183,81,triathlon
Millard Clayton,49,157,69,aquatics
Long Aguilar,27,178,47,gymnastics
Mickie Webster,45,186,46,rowing
Emerita Carpenter,31,169,59,fencing
Doug Davidson,16,198,76,football
Leo Mcgowan,37,182,83,football
Hunter Morrow,46,155,40,taekwondo
Gino Adams,22,181,49,rowing
Leeanne Pratt,33,164,44,aquatics
Truman Hayes,38,200,39,cycling
Milly Mcintyre,41,189,41,boxing
Emmett Gentry,39,181,60,aquatics
Blair Cardenas,46,154,43,equestrian
Chet Monroe,22,160,46,judo
Corliss Glass,40,171,55,archery
Idell Keith,39,188,44,rowing
Mervin Rice,19,162,43,handball
Omer Berg,38,184,45,tennis
Merideth Cline,49,182,86,aquatics
Cornell Glover,32,175,84,badminton
Gertrudis Henry,47,181,56,boxing
Warren Conner,17,192,71,shooting
Rodolfo Mckee,17,199,58,cycling
Frederic Carr,39,171,89,equestrian
Palmer Sampson,33,182,74,softball
Frederic Gay,42,179,50,hockey
Jorge Mccarthy,30,173,70,modern pentathlon
Johana Langley,21,186,50,football
Codi Patton,48,176,87,softball
Janee Collins,40,187,57,baseball
Bobby Dean,42,198,45,canoeing
Florinda Hoffman,45,164,81,table tennis
Kerry Bartlett,50,159,76,triathlon
Dot Russo,45,191,83,equestrian
Christena Sargent,25,193,56,fencing
Lorita Leach,42,150,83,rowing
Chantell Rojas,23,165,45,gymnastics
Lacy Maddox,29,156,79,athletics
Lucilla Holt,16,172,53,modern pentathlon
Warner Castillo,27,160,88,badminton
Loreta Sharp,28,156,43,baseball
Jeffrey Finley,22,151,74,fencing
Esteban Walters,21,159,68,handball
Hector Coffey,25,183,41,archery
Piedad Shaw,16,170,65,sailing
Rene Bonner,18,182,78,sailing
Marvella Boyer,42,166,38,gymnastics
Hilma Haynes,34,154,78,table tennis
Elizabet Neal,44,188,80,tennis
Donnette Jensen,43,158,78,archery
Juan Wise,26,189,77,triathlon
Patria Koch,18,188,90,handball
Shani Lopez,30,169,69,tennis
Keesha Salas,45,196,48,sailing
Sharleen Booker,35,192,65,table tennis
Gino Hale,37,156,83,tennis
Brittaney Finch,29,168,67,basketball
Hobert Cox,27,196,75,gymnastics
Williemae Wall,35,161,75,triathlon
Jamie Blair,48,194,62,shooting
Haywood Deleon,37,155,38,table tennis
Barney Hartman,37,179,47,modern pentathlon
Randy King,21,168,75,judo
Cherelle Wolfe,33,193,51,triathlon
Filiberto Acosta,26,174,53,hockey
Jonah Mooney,23,183,59,softball
Omar Patrick,31,189,48,baseball
Jared Marquez,32,179,38,triathlon
Eleni Herrera,33,165,89,basketball
Monty Robbins,39,162,48,tennis
Cary Fletcher,49,198,85,rowing
Otis Boone,43,197,76,equestrian
Grover Gaines,25,169,86,aquatics
Charlyn Mcmahon,43,177,71,canoeing
Ria Sanford,28,184,76,triathlon
Tyron Mcmillan,31,155,47,sailing
Idell Hamilton,45,159,38,judo
Stephan Doyle,46,197,77,judo
Kyle Gillespie,45,161,46,tennis
Pablo Wooten,30,163,51,taekwondo
Eddy Pena,18,167,63,softball
Ayanna Preston,28,171,42,baseball
Oswaldo Fitzgerald,43,159,72,taekwondo
Zetta Mercer,28,170,56,shooting
Whitney Mcdaniel,17,169,85,shooting
Broderick Lowe,34,151,46,volleyball
Micha French,27,160,43,football
Amado Schneider,39,166,66,softball
Earlean Booth,34,179,68,boxing
Edelmira Payne,21,163,77,hockey
Leisha Johns,50,194,45,canoeing
Lisha Ellison,30,151,57,athletics
Valentine Calhoun,24,169,67,tennis
Cortez Cherry,18,150,88,shooting
Giovanni Glover,30,198,75,cycling
Trinh Oliver,39,181,56,cycling
Gregg Mullins,17,164,69,sailing
Jone Whitley,47,173,67,shooting
Sol Merritt,31,168,75,handball
Carl Morales,16,180,75,modern pentathlon
Julian Dodson,23,172,40,modern pentathlon
Tyree Mcdowell,26,176,60,modern pentathlon
Garrett Mayo,31,160,89,boxing
Micha Willis,20,196,86,modern pentathlon
Claud Scott,48,184,68,taekwondo
Hai Flynn,24,161,49,equestrian
Kieth Cobb,40,167,60,fencing
Curtis Mckenzie,21,187,83,weightlifting
Shondra Carlson,33,157,39,tennis
Laveta Serrano,27,187,55,weightlifting
Ozie Mercado,33,161,57,taekwondo
Malika Williamson,28,176,62,football
Eustolia Hayes,25,163,62,equestrian
Rickie Ingram,49,181,49,athletics
Taylor Ferguson,37,175,89,softball
Shae Mayer,29,167,82,shooting
Rory Parrish,25,199,82,archery
Pamella Fernandez,16,157,57,gymnastics
Marcelo Adams,25,161,72,softball
Wilmer Morrison,19,185,47,fencing
Azzie Roman,46,183,47,baseball
Danyelle Lambert,21,198,47,sailing
Vanna Campos,36,182,64,volleyball
Gwyn Austin,22,170,81,shooting
Stevie Wall,38,169,87,volleyball
Alix Witt,24,187,79,volleyball
Jae Chase,33,188,51,archery
Charley Howell,20,158,72,cycling
Burma Spears,43,173,90,gymnastics
Alayna Garrison,24,172,69,archery
Ardella Albert,30,176,40,cycling
Thalia Gaines,45,163,74,handball
Almeta Cannon,17,191,78,volleyball
Yoko Santana,34,177,85,shooting
Forrest Norton,23,166,63,table tennis
Luna Duffy,43,174,46,volleyball
Bobby Mccall,36,200,61,athletics
Korey Pratt,44,180,70,basketball
Marylynn Farrell,48,193,70,tennis
Al Sparks,33,194,45,canoeing
Berna Mullen,37,179,90,gymnastics
Bree Yang,22,187,66,sailing
Evita Compton,38,169,90,hockey
Amado Brewer,39,187,54,baseball
Reuben Carney,37,154,53,fencing
Brendon Mcknight,42,164,38,fencing
Rossie Lindsay,22,177,44,basketball
Alejandro Berry,35,190,88,football
Yer Malone,46,195,56,rowing
Jeremy Snyder,38,178,39,table tennis
Miguel Price,17,176,39,softball
Youlanda Steele,23,180,89,triathlon
Earle Kane,48,200,67,archery
Neta Carrillo,35,155,68,boxing
Paris Farmer,31,180,81,basketball
Jerlene Nguyen,18,161,83,fencing
Paul Craft,32,169,49,weightlifting
Petronila Mccarty,24,157,54,athletics
Phung Hardin,37,182,79,boxing
Boyce Mercer,24,157,57,volleyball
Jared Wolfe,17,162,88,canoeing
Joya Mcdonald,31,176,80,handball
Bennett Haney,38,174,70,boxing
Jamey Sloan,26,174,49,softball
Nicholas Hayes,25,171,73,shooting
Buck Pratt,25,173,72,tennis
Ludie Barlow,44,153,45,sailing
Chang Burns,22,199,75,triathlon
Jessika Dyer,47,200,48,gymnastics
Hilario Willis,21,154,52,softball
Josh Nichols,26,158,64,triathlon
Maurice Noel,35,181,81,triathlon
Corie O'donnell,21,175,74,weightlifting
Francene Fischer,38,172,55,cycling
Jayson Good,44,170,89,triathlon
Lecia Hester,26,167,41,athletics
Eura Guerra,39,179,58,handball
Raina Patrick,17,189,78,modern pentathlon
Laveta Jackson,32,163,58,aquatics
Carol Chase,19,155,73,aquatics
Cyril Brooks,44,156,57,boxing
Bell Battle,36,175,51,triathlon
Renato Wiley,46,160,81,aquatics
Epifania Prince,21,157,39,softball
Shanita Dale,23,197,38,aquatics
Kiley Coffey,38,173,63,gymnastics
Shera Miller,50,199,47,archery
Junior Cherry,36,170,63,taekwondo
Evelina Dudley,49,162,43,table tennis
Kelle Kaufman,38,196,56,archery
Nathan Wolfe,43,173,40,rowing
Pete Shepherd,48,158,55,volleyball
Joana Humphrey,50,195,61,badminton
Nelia Potter,29,174,72,football
Willie Romero,28,178,90,cycling
Santo Townsend,44,182,64,cycling
Isaac Watkins,28,186,56,handball
Mario King,16,182,71,weightlifting
Keven Johnston,26,153,84,modern pentathlon
Shannon Alford,25,195,55,handball
Beau Anderson,37,155,83,softball
Emelia Lopez,47,180,70,hockey
Priscila Mullins,36,191,55,basketball
Izetta Goodman,48,165,48,gymnastics
Ka Hayes,24,173,56,baseball
Cherilyn Bauer,43,181,79,shooting
Genie Kane,16,196,77,football
Sebastian Murray,23,183,61,baseball
Greg Richard,30,161,65,table tennis
Kindra Hines,28,155,90,athletics
Erwin Livingston,33,183,40,basketball
Toshia Andrews,21,157,38,taekwondo
Phillip Hanson,19,195,88,tennis
Nisha Pennington,48,179,55,fencing
Randolph Deleon,34,167,77,triathlon
Audria Griffin,29,184,77,table tennis
Shon Warner,36,180,44,shooting
Mason Jensen,46,168,78,football
Magali Cotton,32,170,56,judo
Vasiliki Pittman,45,164,53,equestrian
Francie Moss,16,199,40,tennis
Burma Barton,40,152,45,modern pentathlon
Charley Barnes,40,186,49,football
Norbert James,26,162,89,basketball
Regena Cline,44,183,58,basketball
Forrest Montgomery,20,175,47,volleyball
Hoyt Kane,33,174,42,baseball
Chantell Bean,35,174,41,boxing
January Campbell,22,166,86,tennis
Basilia Flores,28,192,88,triathlon
Mack Miles,35,161,58,basketball
Janean Stevens,41,181,39,badminton
Yuette Walter,42,175,41,badminton
Timika Hays,32,166,68,triathlon
Jack Rosario,36,185,68,handball
Bree Peterson,19,171,56,rowing
Frederica Hale,37,165,58,hockey
Beula Lee,19,166,42,softball
Hildegarde Abbott,35,181,53,hockey
Dylan Strickland,29,175,50,judo
Hubert Baker,37,166,41,gymnastics
Meda Daugherty,33,157,78,cycling
Courtney Gonzalez,29,157,62,cycling
Valery Foley,32,196,79,triathlon
Gustavo Lynch,26,166,58,hockey
Minta Russo,20,161,58,tennis
Kory Simmons,43,158,39,table tennis
Dione Ware,26,154,49,baseball
Hung Monroe,35,189,67,cycling
Logan Hardin,50,172,45,canoeing
Christena Osborne,29,186,54,modern pentathlon
Refugio Parks,21,178,59,volleyball
Dann Snyder,45,164,70,tennis
Wade Tate,44,169,72,baseball
Dannette Mcmillan,16,156,71,badminton
Diego Lott,37,151,61,baseball
Charley Mcbride,20,161,66,boxing
Neil Hardy,39,151,72,athletics
Elfrieda Greene,40,166,43,fencing
Jude Hart,18,196,85,taekwondo
Jennefer Becker,49,183,52,equestrian
Sherell Lamb,28,186,66,tennis
Donald Lynn,35,182,50,basketball
Christinia Spence,39,171,53,cycling
Alfonso Johnson,38,152,62,modern pentathlon
Vincent Banks,23,173,65,judo
Chang O'connor,40,152,65,judo
Danilo Steele,18,171,81,triathlon
Dan Mosley,50,197,47,taekwondo
Carl Fletcher,33,166,46,aquatics
Emilio Serrano,37,163,85,volleyball
Lindsy Strong,17,180,65,football
Theron Perez,30,190,74,rowing
Keven Humphrey,31,160,55,hockey
Glayds Wong,17,187,84,softball
Foster Mcbride,32,191,64,handball
Karl Snyder,38,179,55,volleyball
Alvera Rodriguez,40,187,83,shooting
Myesha Morton,34,161,65,sailing
Tegan Love,45,184,61,basketball
Sanford Moran,38,164,64,baseball
Torri Cleveland,26,183,78,hockey
Seema Ortega,23,197,58,triathlon
Terrilyn Rosa,19,182,44,athletics
Jeanmarie Hammond,31,151,74,archery
Theresia Turner,48,163,80,table tennis
Mathilda Blackburn,40,156,85,archery
Yahaira Conway,27,187,58,volleyball
Dannie Haney,43,170,45,basketball
Lindsay Rosario,28,186,47,aquatics
Frida Cross,43,178,48,equestrian
Larhonda Pitts,21,169,60,archery
Cliff Pratt,40,162,63,weightlifting
Salvatore Myers,40,195,63,fencing
Willard Ruiz,20,197,81,badminton
Edra William,46,159,81,table tennis
Bernardo Head,23,181,62,gymnastics
Jude Burgess,27,191,80,gymnastics
Raul Jennings,45,159,53,modern pentathlon
Tyron Mcconnell,19,196,47,sailing
Doretta Lambert,40,199,42,athletics
Bryant Velazquez,20,187,47,triathlon
Octavio Olson,34,181,64,triathlon
Lisbeth Montgomery,36,195,43,canoeing
Brynn Scott,23,177,78,rowing
Madaline Nash,50,169,55,gymnastics
Martin Bennett,26,191,65,athletics
Ferdinand Cruz,30,157,48,baseball
Randee Mathews,44,164,55,fencing
Vanetta Wagner,31,179,51,triathlon
Lashawna Ferguson,29,167,84,gymnastics
Kenyetta Hayden,25,192,51,gymnastics
Jay Whitney,38,175,55,football
Eustolia Sykes,17,150,53,softball
Judson Jimenez,41,150,48,aquatics
Rashad Hebert,44,152,47,cycling
Kasie Miranda,26,161,60,archery
Carmelo Howard,42,167,66,tennis
Page Pace,50,170,88,aquatics
Vince Wiggins,22,170,65,canoeing
Jarrod Richmond,25,152,71,table tennis
Garrett Morrison,18,153,56,canoeing
Michale Hamilton,49,194,45,judo
Kaycee Lopez,40,186,42,athletics
Jospeh Swanson,25,199,52,boxing
Darron Boyer,47,166,57,canoeing
Weldon Sampson,45,156,83,tennis
Brant Hawkins,46,195,61,cycling
Deandre Finch,39,158,73,basketball
Chere Vance,31,173,76,taekwondo
Morris Irwin,45,190,73,football
Shenita Owen,22,194,87,fencing
Katharina Castro,31,200,87,hockey
Erich Morton,39,185,73,football
Steven Maxwell,44,199,59,handball
Lourie Thornton,30,162,47,judo
Karly Pacheco,42,158,41,athletics
Thersa Norton,35,197,56,modern pentathlon
Arnulfo Britt,43,172,50,volleyball
Orville Cunningham,36,154,84,hockey
Clelia Harris,47,167,85,baseball
Tyrone Norman,29,189,59,rowing
Eloy Gilmore,42,168,60,badminton
Kip Guthrie,41,173,84,handball
Brett Maxwell,24,161,84,basketball
Omer Welch,29,169,89,baseball
Peter Reilly,17,193,43,tennis
Jason Hartman,36,151,38,baseball
Maxwell Dickerson,45,199,55,baseball
Barabara Andrews,16,154,73,fencing
Tyree Jenkins,24,182,88,aquatics
Andrew Miller,35,172,40,weightlifting
Vivan Hoffman,24,153,57,rowing
Shandra Soto,45,190,54,judo
Mary Potts,28,177,86,volleyball
Ronnie Jefferson,48,168,70,canoeing
Ghislaine Deleon,18,160,48,athletics
Kenda Morin,17,194,82,athletics
Gerardo Glenn,33,178,63,aquatics
Arden Kirk,50,171,73,badminton
Alessandra Irwin,17,187,51,judo
Pete Maynard,40,175,62,athletics
Shaunta Bonner,48,161,73,canoeing
Stacey Woods,30,194,75,canoeing
Jeanelle Mcdonald,46,189,73,handball
Tianna Sweeney,35,160,51,sailing
Rob Odom,17,152,72,fencing
Shelby Hampton,19,163,74,triathlon
Carmine Rojas,20,175,79,modern pentathlon
Lawerence Ortiz,50,179,74,badminton
Chung Valencia,44,175,88,basketball
Broderick Pittman,40,162,44,gymnastics
Val Ruiz,30,172,90,baseball
Gidget Downs,37,164,90,gymnastics
Milford Hutchinson,27,182,62,baseball
Glinda Gould,27,192,88,shooting
Kendal Poole,26,155,67,sailing
Randall Lawson,46,182,57,equestrian
Orlando Summers,17,170,41,weightlifting
Emery Kennedy,28,192,70,rowing
Selene Anthony,49,183,49,gymnastics
Cristobal Rowe,45,175,64,canoeing
Nestor Evans,21,174,56,shooting
Hildred Larson,16,174,87,taekwondo
Clinton Robinson,39,165,60,cycling
Kris Delacruz,35,180,53,canoeing
Shenika Nieves,33,164,58,taekwondo
Beverlee Herman,29,196,84,basketball
Sina Rowland,33,196,42,archery
Daren Rivers,17,163,71,basketball
Augustina Montgomery,46,180,47,canoeing
Willodean Holland,44,166,63,hockey
Hyman Lang,22,151,40,basketball
Natosha Joseph,46,196,62,softball
Travis Osborn,25,198,54,football
Micheal Carr,19,163,68,volleyball
Shane Patton,49,171,88,tennis
Khalilah Boyd,17,189,57,cycling
Takisha Gibson,49,151,39,hockey
Micah Walls,34,179,62,athletics
Ben Browning,23,194,61,table tennis
Lorenzo Landry,22,168,89,football
Nisha Sherman,31,167,82,baseball
Bobbye Barron,31,153,47,tennis
Iesha Harris,18,187,42,triathlon
Lianne Graham,46,199,47,equestrian
Augustus Harrell,27,176,41,rowing
Derrick Ayala,45,160,62,softball
Danny Holman,28,200,45,table tennis
Percy York,48,194,83,softball
Kiana Stanton,33,185,40,gymnastics
Danyell Weeks,35,168,51,rowing
Diamond Mann,23,171,43,athletics
Doreatha Mclean,33,194,89,judo
Van Park,30,165,65,athletics
Tony Henry,48,173,72,judo
Kieth Valenzuela,28,154,44,aquatics
Raymond Mccall,32,173,78,equestrian
Kaleigh Yang,34,171,70,shooting
Sanford Wolfe,18,177,70,hockey
Aurore Kirby,47,169,85,rowing
Thurman Nolan,33,183,48,athletics
Isreal Travis,19,162,48,badminton
Leonia Warren,33,198,61,rowing
Carmelo Bray,27,173,56,football
Donetta Parker,47,164,68,athletics
Ta Nichols,16,169,47,rowing
Cordia Kline,33,181,46,modern pentathlon
Karena Mcfarland,41,191,81,shooting
Dallas Campos,50,175,46,basketball
Hung Rosales,22,165,66,tennis
Nathanael Branch,43,151,53,football
Mose Parks,19,154,47,baseball
Nathan Cardenas,48,180,60,modern pentathlon
Claris Mason,24,179,75,handball
Isreal Gay,42,196,89,badminton
Takako Everett,25,197,64,athletics
Jacquelyne Zamora,50,191,75,tennis
Dylan Mullen,35,168,48,volleyball
Gertha Patel,24,179,65,aquatics
Lorean Dominguez,37,181,74,tennis
Hedy Best,47,158,48,baseball
Carmina Stokes,30,152,88,canoeing
Loan Tyler,42,159,53,tennis
Nickole Francis,34,185,68,triathlon
Marivel Mcfarland,44,153,55,equestrian
Owen Jordan,19,152,42,volleyball
Rea Curry,39,187,88,judo
Heath Abbott,39,182,45,weightlifting
Annalisa Lynn,49,177,88,badminton
Jed Osborn,39,188,62,aquatics
Eusebio Hall,47,173,67,judo
Cleotilde Salas,45,178,42,archery
Alysha Myers,32,160,59,archery
Silva Blake,35,182,89,badminton
Clementina Benson,20,178,78,taekwondo
Mardell Powers,25,180,61,rowing
Sabine Jacobs,26,151,67,badminton
Cassy Valencia,39,162,77,tennis
Monty Pennington,19,195,83,tennis
Seema Richards,49,164,71,basketball
Reena Black,42,170,90,gymnastics
Scot Holmes,25,170,42,modern pentathlon
Luigi Noble,45,195,65,hockey
Monroe Mcclure,44,159,78,shooting
Clemente Snider,24,162,77,football
Eleonor Whitney,48,155,43,cycling
Fredrick Pollard,46,187,90,baseball
Cindie Short,20,180,65,football
Leigh Ferguson,17,171,85,triathlon
Argelia Roy,39,192,53,aquatics
Carline Mclaughlin,36,191,49,fencing
Pete Woodward,50,183,78,tennis
Donya Cardenas,49,163,81,boxing
Yuki Olsen,46,171,75,basketball
Maxima Woodard,39,187,83,rowing
Murray Davidson,25,195,60,equestrian
Edgar Richards,22,183,44,baseball
Darrick Blackwell,49,183,83,softball
Francis Rodgers,42,200,58,football
Charlsie Foreman,39,177,38,volleyball
Lavone Copeland,43,187,78,fencing
Freeda Herring,39,196,60,shooting
Cletus White,30,189,42,cycling
Emanuel Cobb,43,198,89,shooting
Chase Rosa,43,156,90,archery
Shakira Whitney,48,188,47,cycling
Michal Gould,23,167,73,archery
Sheridan Brennan,46,160,83,taekwondo
Oswaldo Santiago,35,154,75,gymnastics
Else Meyers,21,155,77,fencing
Renaldo Cain,48,153,88,equestrian
Alfred Adkins,33,196,77,softball
Maddie Bradford,22,176,48,gymnastics
Chase Goodman,42,160,65,football
Sage Stone,31,157,75,taekwondo
Cary Rocha,24,170,59,athletics
Emilee Hancock,41,159,51,rowing
Melda Carney,31,189,38,athletics
Arthur Davidson,28,187,65,football
Venice Sweeney,19,155,75,fencing
Lesia Sawyer,18,170,64,weightlifting
Toney Delgado,30,155,70,canoeing
Jesusita Britt,37,191,63,hockey
Jefferey Bolton,33,193,69,softball
Norah White,21,172,43,volleyball
Mika Mcpherson,25,160,86,judo
Ulrike Berry,49,152,76,hockey
Darcel Fuentes,39,184,64,rowing
Darell Estes,25,176,70,cycling
Kristian Walls,43,170,82,judo
Elli Clayton,16,177,38,archery
Brunilda Humphrey,19,153,87,hockey
Wallace Barron,38,160,83,softball
Brendan Hendrix,41,153,59,basketball
Johnathon Wilkerson,16,164,50,basketball
Leslie Arnold,49,163,55,shooting
Alvaro Fisher,27,171,62,volleyball
Casimira Warner,23,180,70,handball
Carmine Smith,38,161,86,cycling
Dennis Hubbard,18,183,52,baseball
Maegan Davenport,22,181,74,baseball
Ivan Banks,41,177,43,fencing
Maida Mclaughlin,47,164,69,fencing
Raisa Dorsey,46,185,46,basketball
Coy Knight,35,152,42,archery
Earl Gates,28,154,64,baseball
Rachele Macias,30,198,44,boxing
Tim Aguirre,34,167,79,triathlon
Khadijah Mccormick,43,196,63,hockey
Katelynn Yang,48,150,55,canoeing
Emory Nielsen,25,153,70,athletics
Codi Long,19,162,69,hockey
Burma Berg,20,176,43,handball
Sherika York,47,170,62,badminton
Daisey Conway,28,194,60,archery
Tuan Keller,42,173,64,weightlifting
Kiyoko Donovan,45,151,89,gymnastics
Alleen Roberts,50,173,68,boxing
Javier Mcneil,33,180,62,triathlon
Robena Sanders,26,159,47,shooting
Carolin Bird,40,160,61,athletics
Woodrow Mcintyre,33,159,45,taekwondo
Van Curtis,43,197,88,modern pentathlon
Bula Gordon,44,167,58,equestrian
Gerald Luna,18,190,57,baseball
Sheryll Dawson,20,178,55,rowing
Theola Holt,48,174,41,football
Jessia Turner,19,172,82,taekwondo
Lupe Joyner,30,182,77,weightlifting
Neta York,49,157,45,table tennis
Kina Irwin,34,198,80,hockey
Karlyn Price,36,160,79,archery
Johnny Navarro,24,161,62,baseball
Esteban Trujillo,42,195,39,rowing
Glayds Briggs,28,186,64,rowing
